codigo_postal;municipio;pais
15813;Sobrado;España
15814;Sobrado;España
15815;Sobrado;España
15816;Boimorto;España
15817;Boimorto;España
15818;Boimorto;España
15819;Arzúa;España
15819;Melide;España
15820;Santiago de Compostela;España
15821;Pino, O;España
15822;Touro;España
15823;Pino, O;España
15823;Touro;España
15824;Pino, O;España
15824;Touro;España
15825;Pino, O;España
15826;Arzúa;España
15828;Touro;España
15830;Negreira;España
15837;Santa Comba;España
15838;Negreira;España
15839;Baña, A;España
15839;Brión;España
15839;Negreira;España
15840;Santa Comba;España
15841;Santa Comba;España
15845;Santa Comba;España
15846;Santa Comba;España
15847;Santa Comba;España
15848;Santa Comba;España
15850;Zas;España
15851;Zas;España
15855;Zas;España
15856;Zas;España
15857;Zas;España
15858;Zas;España
15859;Zas;España
15860;Santa Comba;España
15861;Santa Comba;España
15862;Baña, A;España
15863;Baña, A;España
15863;Negreira;España
15864;Ames;España
15865;Brión;España
15866;Teo;España
15870;Ames;España
15871;Val do Dubra;España
15872;Val do Dubra;España
15873;Val do Dubra;España
15874;Val do Dubra;España
15880;Vedra;España
15881;Boqueixón;España
15881;Vedra;España
15882;Boqueixón;España
15883;Teo;España
15884;Oroso;España
15884;Santiago de Compostela;España
15885;Vedra;España
15886;Teo;España
15887;Pino, O;España
15888;Oroso;España
15890;Santiago de Compostela;España
15892;Santiago de Compostela;España
15893;Santiago de Compostela;España
15894;Teo;España
15895;Ames;España
15896;Santiago de Compostela;España
15897;Santiago de Compostela;España
15898;Santiago de Compostela;España
15899;Santiago de Compostela;España
15900;Padrón;España
15910;Padrón;España
15911;Rois;España
15912;Rois;España
15913;Rois;España
15914;Padrón;España
15915;Padrón;España
15916;Dodro;España
15917;Padrón;España
15920;Rianxo;España
15928;Rianxo;España
15930;Boiro;España
15937;Boiro;España
15938;Boiro;España
15939;Boiro;España
15940;Pobra do Caramiñal, A;España
15948;Pobra do Caramiñal, A;España
15949;Pobra do Caramiñal, A;España
15950;Ribeira;España
15959;Ribeira;España
15960;Ribeira;España
15965;Ribeira;España
15966;Ribeira;España
15967;Ribeira;España
15968;Ribeira;España
15969;Ribeira;España
15970;Porto do Son;España
15978;Porto do Son;España
15979;Porto do Son;España
15980;Padrón;España
15980;Rois;España
15981;Dodro;España
15982;Dodro;España
15983;Rianxo;España
15984;Rianxo;España
15985;Rianxo;España
15990;Boiro;España
15991;Boiro;España
15992;Boiro;España
15993;Ribeira;España
15994;Porto do Son;España
15995;Porto do Son;España
15996;Porto do Son;España
15998;Porto do Son;España
15999;Porto do Son;España
16001;Cuenca;España
16002;Cuenca;España
16003;Cuenca;España
16004;Cuenca;España
16043;Campillos-Paravientos;España
16100;Valverde de Júcar;España
16111;Albaladejo del Cuende;España
16111;Villaverde y Pasaconsol;España
16113;Parra de las Vegas, La;España
16114;Buenache de Alarcón;España
16118;Barchín del Hoyo;España
16118;Hontecillas;España
16118;Olmedilla de Alarcón;España
16118;Piqueras del Castillo;España
16120;Valeras, Las;España
16122;Fresneda de Altarejos;España
16122;Valdetórtola;España
16123;Arcas;España
16140;Villalba de la Sierra;España
16141;Arcos de la Sierra;España
16141;Castillejo-Sierra;España
16141;Fresneda de la Sierra;España
16141;Portilla;España
16142;Majadas, Las;España
16143;Mariana;España
16143;Sotorribas;España
16144;Frontera, La;España
16144;Sotorribas;España
16145;Sotorribas;España
16146;Cuenca;España
16146;Zarzuela;España
16147;Mariana;España
16150;Tragacete;España
16150;Vega del Codorno;España
16152;Beamud;España
16152;Huélamo;España
16152;Uña;España
16152;Valdemeca;España
16160;Palomares del Campo;España
16161;Torrejoncillo del Rey;España
16162;Torrejoncillo del Rey;España
16190;Chillarón de Cuenca;España
16190;Fuentenava de Jábaga;España
16191;Chillarón de Cuenca;España
16191;Bascuñana de San Pedro;España
16191;Cuenca;España
16191;Villar de Domingo García;España
16191;Fuentenava de Jábaga;España
16192;Buenache de la Sierra;España
16192;Palomera;España
16193;Cuenca;España
16193;Fuentes;España
16194;Chillarón de Cuenca;España
16194;Cuenca;España
16194;Fuentenava de Jábaga;España
16195;Abia de la Obispalía;España
16195;Altarejos;España
16195;Huerta de la Obispalía;España
16195;Torrejoncillo del Rey;España
16195;Villar de Olalla;España
16196;Villar de Olalla;España
16200;Motilla del Palancar;España
16210;Campillo de Altobuey;España
16211;Picazo, El;España
16212;Pozorrubielos de la Mancha;España
16214;Alarcón;España
16214;Gabaldón;España
16214;Valhermoso de la Fuente;España
16214;Valverdejo;España
16215;Almodóvar del Pinar;España
16216;Chumillas;España
16216;Olmeda del Rey;España
16216;Solera de Gabaldón;España
16216;Valeras, Las;España
16220;Quintanar del Rey;España
16230;Villanueva de la Jara;España
16235;Iniesta;España
16236;Iniesta;España
16236;Villagarcía del Llano;España
16236;Villanueva de la Jara;España
16237;Ledaña;España
16238;Villagarcía del Llano;España
16238;Villanueva de la Jara;España
16239;Casasimarro;España
16240;Peral, El;España
16250;Castillejo de Iniesta;España
16251;Graja de Iniesta;España
16260;Minglanilla;España
16269;Pesquera, La;España
16269;Puebla del Salvador;España
16270;Villalpardo;España
16280;Villarta;España
16290;Herrumblar, El;España
16290;Iniesta;España
16300;Cañete;España
16311;Boniches;España
16311;Campillos-Paravientos;España
16311;Fuentelespino de Moya;España
16311;Huérguina;España
16312;Garaballa;España
16312;Henarejos;España
16313;Aliaguilla;España
16315;Alcalá de la Vega;España
16315;Boniches;España
16316;Campillos-Sierra;España
16316;Huerta del Marquesado;España
16316;Laguna del Marquesado;España
16316;Valdemoro-Sierra;España
16317;Salinas del Manzano;España
16317;Tejadillos;España
16317;Zafrilla;España
16318;Salvacañete;España
16320;Talayuelas;España
16321;Talayuelas;España
16330;Landete;España
16336;Santa Cruz de Moya;España
16337;Moya;España
16338;Algarra;España
16338;Casas de Garcimolina;España
16338;Moya;España
16339;Graja de Campalbo;España
16339;Landete;España
16339;Santa Cruz de Moya;España
16340;Cañada del Hoyo;España
16340;Cierva, La;España
16340;Valdemorillo de la Sierra;España
16350;Carboneras de Guadazaón;España
16360;Arguisuelas;España
16360;Monteagudo de las Salinas;España
16370;San Martín de Boniches;España
16370;Villar del Humo;España
16371;Narboneta;España
16371;Víllora;España
16372;Enguídanos;España
16372;Paracuellos;España
16373;Cardenete;España
16373;Paracuellos;España
16373;Yémeda;España
16390;Pajarón;España
16390;Pajaroncillo;España
16390;Reíllo;España
16393;Mira;España
16400;Tarancón;España
16410;Horcajo de Santiago;España
16411;Fuente de Pedro Naharro;España
16412;Acebrón, El;España
16413;Torrubia del Campo;España
16414;Pozorrubio de Santiago;España
16415;Villamayor de Santiago;España
16417;Hinojosos, Los;España
16420;Almendros;España
16420;Villarrubio;España
16421;Hontanaya;España
16421;Puebla de Almenara;España
16422;Tresjuncos;España
16423;Osa de la Vega;España
16430;Saelices;España
16431;Almonacid del Marquesado;España
16432;Rozalén del Monte;España
16432;Villarejo de Fuentes;España
16433;Alconchel de la Estrella;España
16433;Villar de Cañas;España
16434;Montalbanejo;España
16435;Hinojosa, La;España
16440;Montalbo;España
16441;Hito, El;España
16442;Villares del Saz;España
16444;Cervera del Llano;España
16452;Rozalén del Monte;España
16452;Tribaldos;España
16452;Uclés;España
16460;Barajas de Melo;España
16461;Leganiel;España
16463;Saceda-Trasierra;España
16464;Alcázar del Rey;España
16465;Huelves;España
16465;Paredes;España
16470;Barajas de Melo;España
16470;Belinchón;España
16470;Zarza de Tajo;España
16500;Huete;España
16510;Valle de Altomira, El;España
16510;Vellisca;España
16512;Buendía;España
16512;Valle de Altomira, El;España
16520;Huete;España
16521;Huete;España
16522;Portalrubio de Guadamejud;España
16522;Tinajas;España
16532;Gascueña;España
16532;Huete;España
16532;Peraleja, La;España
16532;Villanueva de Guadamejud;España
16535;Villalba del Rey;España
16537;Alcohujate;España
16537;Cañaveruelas;España
16540;Huete;España
16541;Huete;España
16541;Pineda de Gigüela;España
16541;Villarejo de la Peñuela;España
16541;Valdecolmenas, Los;España
16542;Villar y Velasco;España
16550;Huete;España
16550;Campos del Paraíso;España
16555;Campos del Paraíso;España
16600;San Clemente;España
16610;Casas de Fernando Alonso;España
16611;Casas de Haro;España
16612;Casas de los Pinos;España
16620;Alberca de Záncara, La;España
16621;Santa María del Campo Rus;España
16622;Pinarejo;España
16623;Castillo de Garcimuñoz;España
16630;Mota del Cuervo;España
16638;Pedernoso, El;España
16639;Santa María de los Llanos;España
16640;Belmonte;España
16646;Villalgordo del Marquesado;España
16647;Fuentelespino de Haro;España
16647;Villaescusa de Haro;España
16648;Villar de la Encina;España
16649;Carrascosa de Haro;España
16649;Monreal del Llano;España
16649;Rada de Haro;España
16650;Mesas, Las;España
16660;Pedroñeras, Las;España
16670;Provencio, El;España
16700;Sisante;España
16707;Casas de Benítez;España
16708;Casas de Guijarro;España
16708;Pozoamargo;España
16709;Vara de Rey;España
16710;Atalaya del Cañavate;España
16710;Tébar;España
16720;Cañada Juncosa;España
16730;Honrubia;España
16738;Cañavate, El;España
16739;Torrubia del Castillo;España
16740;Almarcha, La;España
16740;Belinchón;España
16760;Olivares de Júcar;España
16770;San Lorenzo de la Parrilla;España
16771;Villarejo-Periesteban;España
16771;Zafra de Záncara;España
16779;Belmontejo;España
16780;Altarejos;España
16780;Mota de Altarejos;España
16781;Fresneda de Altarejos;España
16800;Priego;España
16812;Albendea;España
16812;Alcantud;España
16812;Arandilla del Arroyo;España
16812;Pozuelo, El;España
16812;Vindel;España
16813;Salmeroncillos;España
16813;San Pedro Palmiches;España
16813;Valdeolivas;España
16813;Villar del Infantado;España
16830;Campos del Paraíso;España
16840;Villar de Domingo García;España
16841;Albalate de las Nogueras;España
16842;Torralba;España
16843;Villas de la Ventosa;España
16850;Cañaveras;España
16851;Buciegas;España
16852;Olmeda de la Cuesta;España
16853;Olmedilla de Eliz;España
16854;Castillo-Albaráñez;España
16855;Arrancacepas;España
16856;Castejón;España
16857;Canalejas del Arroyo;España
16860;Villaconejos de Trabaque;España
16870;Beteta;España
16878;Lagunaseca;España
16878;Masegosa;España
16878;Poyatos;España
16878;Santa María del Val;España
16879;Beteta;España
16879;Carrascosa;España
16879;Cueva del Hierro;España
16879;Valsalobre;España
16890;Cañamares;España
16890;Cañizares;España
16890;Fuertescusa;España
16891;Cañizares;España
16891;Carrascosa;España
16892;Cañizares;España
16893;Beteta;España
17001;Girona;España
17002;Girona;España
17003;Girona;España
17004;Girona;España
17005;Girona;España
17006;Girona;España
17007;Girona;España
17100;Bisbal d'Empordà, La;España
17110;Forallac;España
17111;Forallac;España
17113;Forallac;España
17114;Ullastret;España
17116;Cruïlles, Monells i Sant Sadurní de l'Heura;España
17117;Cruïlles, Monells i Sant Sadurní de l'Heura;España
17118;Cruïlles, Monells i Sant Sadurní de l'Heura;España
17120;Pera, La;España
17121;Corçà;España
17121;Cruïlles, Monells i Sant Sadurní de l'Heura;España
17123;Torrent;España
17124;Palafrugell;España
17130;Escala, L';España
17130;Torroella de Montgrí;España
17131;Rupià;España
17132;Foixà;España
17133;Foixà;España
17133;Parlavà;España
17133;Serra de Daró;España
17133;Ultramort;España
17134;Tallada d'Empordà, La;España
17136;Albons;España
17137;Viladamat;España
17140;Ullà;España
17141;Bellcaire d'Empordà;España
17141;Torroella de Montgrí;España
17142;Verges;España
17143;Jafre;España
17144;Colomers;España
17144;Vilopriu;España
17150;Sant Gregori;España
17151;Sant Gregori;España
17152;Sant Martí de Llémena;España
17153;Sant Martí de Llémena;España
17154;Sant Aniol de Finestres;España
17160;Anglès;España
17161;Osor;España
17162;Bescanó;España
17164;Sant Gregori;España
17164;Sant Martí de Llémena;España
17164;Sant Julià del Llor i Bonmatí;España
17165;Cellera de Ter, La;España
17166;Cellera de Ter, La;España
17166;Susqueda;España
17170;Amer;España
17171;Sant Aniol de Finestres;España
17171;Susqueda;España
17172;Planes d'Hostoles, Les;España
17173;Planes d'Hostoles, Les;España
17174;Sant Feliu de Pallerols;España
17176;Vall d'en Bas, La;España
17177;Vall d'en Bas, La;España
17178;Preses, Les;España
17178;Vall d'en Bas, La;España
17179;Riudaura;España
17179;Vall d'en Bas, La;España
17180;Vilablareix;España
17181;Aiguaviva;España
17182;Bescanó;España
17183;Vilobí d'Onyar;España
17184;Vilobí d'Onyar;España
17185;Vilobí d'Onyar;España
17190;Salt;España
17199;Canet d'Adri;España
17199;Sant Gregori;España
17200;Palafrugell;España
17210;Palafrugell;España
17211;Palafrugell;España
17212;Palafrugell;España
17213;Begur;España
17214;Regencós;España
17220;Sant Feliu de Guíxols;España
17227;Vilamaniscle;España
17230;Palamós;España
17240;Llagostera;España
17240;Santa Cristina d'Aro;España
17241;Quart;España
17242;Quart;España
17243;Llambilles;España
17244;Cassà de la Selva;España
17244;Cruïlles, Monells i Sant Sadurní de l'Heura;España
17245;Santa Cristina d'Aro;España
17246;Santa Cristina d'Aro;España
17248;Castell-Platja d'Aro;España
17248;Sant Feliu de Guíxols;España
17249;Castell-Platja d'Aro;España
17250;Castell-Platja d'Aro;España
17251;Calonge;España
17252;Calonge;España
17253;Mont-ras;España
17253;Vall-llobrega;España
17255;Begur;España
17256;Palau-sator;España
17256;Pals;España
17257;Fontanilles;España
17257;Gualta;España
17257;Torroella de Montgrí;España
17258;Torroella de Montgrí;España
17300;Blanes;España
17310;Lloret de Mar;España
17320;Palamós;España
17320;Tossa de Mar;España
17400;Breda;España
17401;Arbúcies;España
17402;Arbúcies;España
17403;Sant Hilari Sacalm;España
17404;Riells i Viabrea;España
17405;Espinelves;España
17406;Viladrau;España
17410;Sils;España
17411;Vidreres;España
17412;Maçanet de la Selva;España
17420;Sils;España
17421;Riudarenes;España
17430;Lloret de Mar;España
17430;Santa Coloma de Farners;España
17441;Brunyola;España
17450;Hostalric;España
17451;Sant Feliu de Buixalleu;España
17452;Massanes;España
17454;Sant Andreu Salou;España
17455;Caldes de Malavella;España
17456;Caldes de Malavella;España
17457;Riudellots de la Selva;España
17458;Fornells de la Selva;España
17459;Campllong;España
17460;Celrà;España
17461;Girona;España
17462;Bordils;España
17462;Juià;España
17462;Madremanya;España
17462;Sant Martí Vell;España
17463;Flaçà;España
17463;Foixà;España
17463;Sant Joan de Mollet;España
17464;Cervià de Ter;España
17464;Sant Jordi Desvalls;España
17464;Viladasens;España
